gene,ensembl_id,span_kb,whole_cell_CPM,nuclear_CPM,ratio
R3hcc1l,ENSMUSG00000025184,82.475,12.106196491064683,44.79968001180139,3.700557813089111
Dnajb6,ENSMUSG00000029131,82.491,178.40208175821215,131.98027236040065,0.7397911003038247
Wasf2,ENSMUSG00000028868,82.572,50.04830377657396,92.7959840263976,1.8541284523978712
Gpr45,ENSMUSG00000041907,82.584,60.99392351666873,69.85362257505142,1.1452554377152253
Pfkfb3,ENSMUSG00000026773,82.644,22.69016136491688,21.87464759975298,0.9640587057955069
Fam13b,ENSMUSG00000036501,82.658,19.61134810736651,98.12453097943583,5.003456694676579
Cpne5,ENSMUSG00000024008,82.696,5.934524897371604,8.827984906020609,1.487563883998619
Bcat1,ENSMUSG00000030268,82.698,21.994760398437617,16.654869027528232,0.7572198435365224
Sec63,ENSMUSG00000019802,82.757,44.985789086908525,58.57014097316985,1.3019698478561212
Itgav,ENSMUSG00000027087,82.857,22.206797696541592,24.687501954981727,1.11170922941431
Dnm2,ENSMUSG00000033335,82.876,27.67413953191654,131.33558725354692,4.745787564671263
Nbdy,ENSMUSG00000086316,82.879,286.5793998334152,52.56488061422372,0.18342169969222835
Gtf3c3,ENSMUSG00000041303,82.903,26.303185376070545,29.92264782604361,1.13760548002927
Prmt3,ENSMUSG00000030505,82.913,19.998920421253253,24.1288350551655,1.2065068787174784
Prorp,ENSMUSG00000021023,82.956,4.219648002678207,17.691902715276655,4.192743732189893
Gramd1c,ENSMUSG00000036292,82.995,1.6828854352615792,9.08931857348605,5.401032288376334
Lrp1,ENSMUSG00000040249,83.005,21.631532063119817,70.20793974167135,3.245629553043576
Septin10,ENSMUSG00000019917,83.052,8.657399199303368,24.003037603468293,2.772546009591395
Micu2,ENSMUSG00000021973,83.061,13.936388297083301,77.36740753667287,5.5514675601328385
Tnfrsf19,ENSMUSG00000060548,83.083,2.7507358313139494,6.363738590876877,2.3134677341361045
Mark3,ENSMUSG00000007411,83.102,41.88833625313291,107.68386967212055,2.5707363744738525
Sulf2,ENSMUSG00000006800,83.109,12.40386125053186,18.466811003538687,1.4887953541681915
Tecpr2,ENSMUSG00000021275,83.142,23.487949020689193,70.35675593581088,2.995440592698734
Vps54,ENSMUSG00000020128,83.204,15.685004121052014,74.44568260627717,4.746296655820324
Naalad2,ENSMUSG00000043943,83.209,2.391766452716841,20.830119347224937,8.70909420255632
Nr2c2,ENSMUSG00000005893,83.216,40.41042190052562,82.32718336099687,2.0372760166586144
Rab28,ENSMUSG00000029128,83.223,64.13405763930696,62.48098297867582,0.9742246986783822
Ncoa6,ENSMUSG00000038369,83.251,21.986112483938435,73.50665226065124,3.3433219408092367
Mrpl33,ENSMUSG00000106918,83.263,118.83320766018996,24.342587182670243,0.20484667259238848
Tgfb2,ENSMUSG00000039239,83.309,14.392556021093801,20.731781761244395,1.4404516981458884
Ube3a,ENSMUSG00000025326,83.34,315.9865277863538,241.90444167857547,0.76555302333058
Ccdc138,ENSMUSG00000038010,83.356,6.344653721874023,33.093747810232934,5.216005358359892
Tbc1d12,ENSMUSG00000048720,83.361,17.63178050111645,71.54513853966172,4.057737591228037
Picalm,ENSMUSG00000039361,83.403,91.88400587416758,83.7758375483892,0.9117564776520272
Sptlc2,ENSMUSG00000021036,83.435,28.66392018566439,77.52258151582481,2.7045352140840793
Prkacb,ENSMUSG00000005034,83.482,173.62581365454395,154.2188044372722,0.8882250927509832
Prrc2b,ENSMUSG00000039262,83.513,264.53769254277904,184.277609109217,0.6966024665064204
Ppp4r4,ENSMUSG00000021209,83.564,12.070381251962178,44.58248034215793,3.6935436761710023
Ptprf,ENSMUSG00000033295,83.585,156.3516268470133,213.74903650795528,1.3671046526244597
Smarca1,ENSMUSG00000031099,83.635,37.40617583551631,57.43194631026681,1.5353600047972957
Parvb,ENSMUSG00000022438,83.657,75.56971900228622,73.00743806966423,0.9660938142095715
Slc12a7,ENSMUSG00000017756,83.661,49.69933051452451,20.028877366837957,0.4030009490969816
Nf2,ENSMUSG00000009073,83.695,34.46092548204995,57.99616333450623,1.6829543177740638
Fbxo34,ENSMUSG00000037536,83.697,19.53377117571861,48.548004820087804,2.4853370290543406
Lrch2,ENSMUSG00000031290,83.706,8.284664584797937,21.380391254454782,2.5807189941868054
Kat6a,ENSMUSG00000031540,83.73,10.92866258398281,45.51297474745701,4.1645511880073425
Ptdss1,ENSMUSG00000021518,83.741,60.01989328575553,39.35918381186805,0.6557689735381308
Klhl8,ENSMUSG00000029312,83.757,17.027254670355923,20.95623810822893,1.2307467359793052
Cd2ap,ENSMUSG00000061665,83.774,57.37655848590276,111.16435898967502,1.9374525402562748
Clcn3,ENSMUSG00000004319,83.827,161.72576915151043,143.75899175291724,0.8889059084841249
Kdm2a,ENSMUSG00000054611,83.866,48.59149639404192,127.86337787113719,2.6313941195442427
Nek6,ENSMUSG00000026749,83.961,5.132867733218666,7.595358731212197,1.4797495524883468
Arid4a,ENSMUSG00000048118,83.977,30.88100756954498,61.583892128173815,1.9942319559841106
Oxsr1,ENSMUSG00000036737,84.011,31.90975824751453,26.046792476222723,0.816264174557058
Cyp39a1,ENSMUSG00000023963,84.041,3.3924838377519584,7.622633575489479,2.2469181697091427
Cd99l2,ENSMUSG00000035776,84.06,104.57544300945065,98.23047834749342,0.9393264376476623
Golim4,ENSMUSG00000034109,84.117,44.93589091885701,84.86490964681734,1.888577435797638
Tub,ENSMUSG00000031028,84.126,44.87161433046958,30.87513028583037,0.688077100557199
Itprid2,ENSMUSG00000027007,84.157,24.29718620714077,48.297289899824904,1.987772966304661
Snx10,ENSMUSG00000038301,84.211,233.3208782232718,157.629140686862,0.6755895224088001
Bicdl1,ENSMUSG00000041609,84.227,35.87413364390359,94.52648911377035,2.63494834612777
Rab3gap2,ENSMUSG00000039318,84.247,55.53490173156654,86.3933072542036,1.555657875686793
Sumo1,ENSMUSG00000026021,84.294,261.8194355348704,74.23119183203767,0.28352055560883366
Parp4,ENSMUSG00000054509,84.298,35.602436581578466,59.733936571361106,1.6778047321140048
B3galt5,ENSMUSG00000074892,84.361,4.772746884754459,7.274162312981416,1.524103936082847
Trank1,ENSMUSG00000062296,84.364,18.20022063382395,18.33535913499008,1.007425102359198
B3glct,ENSMUSG00000051950,84.386,77.94473252160572,81.1276411867061,1.0408354556123225
Uqcc1,ENSMUSG00000005882,84.457,56.05798432707499,55.99018629145188,0.9987905730747018
Sgms2,ENSMUSG00000050931,84.538,24.591587162399907,38.444968960337484,1.5633382549264305
Scaf8,ENSMUSG00000046201,84.561,17.887372623203227,119.80042446092145,6.697485817761641
Bend7,ENSMUSG00000048186,84.58,7.62602054382353,16.540601325088744,2.1689688914469705
Rspo3,ENSMUSG00000019880,84.591,3.318573374032525,5.991516398196386,1.8054494274796962
Ric1,ENSMUSG00000038658,84.594,9.143794822330873,37.865243272088655,4.141086278490697
Herc6,ENSMUSG00000029798,84.665,5.398410171719708,5.752864001214658,1.065658928873505
Trpm7,ENSMUSG00000027365,84.702,28.75082941391039,116.71554307271192,4.059553948598156
Exoc5,ENSMUSG00000061244,84.717,55.04699966107836,90.3959214112481,1.6421589181574163
Pgap1,ENSMUSG00000073678,84.749,33.34118795183167,33.884170128167185,1.0162856277682717
Kitl,ENSMUSG00000019966,84.786,12.307725832832555,39.897744041702744,3.2416828733111696
Raver2,ENSMUSG00000035275,84.792,1.3987430529635605,9.133295684863011,6.529645073490812
Cdc42bpb,ENSMUSG00000021279,84.823,69.69645608676964,102.04444388561997,1.4641267234388247
Rcbtb2,ENSMUSG00000022106,84.861,20.233087220148505,22.61214112747791,1.1175823482320728
Foxo1,ENSMUSG00000044167,84.885,8.429043954740871,24.256703429930123,2.877752632466351
Ints6,ENSMUSG00000035161,84.887,28.359394088060323,78.45890585322469,2.7665931651994256
Sh3bp4,ENSMUSG00000036206,84.921,17.9545522360955,22.12552507789341,1.232307260406788
Scamp1,ENSMUSG00000021687,84.955,234.5308041529034,138.34729270288022,0.5898896445717385
Cfap69,ENSMUSG00000040473,84.981,4.816688189743538,20.48255643332416,4.252414859848908
Pcmtd1,ENSMUSG00000051285,85.028,137.37704088114094,148.47521423724208,1.0807862309809346
Tesk2,ENSMUSG00000033985,85.038,3.4558442664268814,17.43590956632991,5.0453400738331045
Cenpw,ENSMUSG00000075266,85.046,10.469928993338653,6.303761820287824,0.6020825761376706
9030624G23Rik,ENSMUSG00000073158,85.061,1.2463452280356773,9.315702621956767,7.4744159261867855
Cep192,ENSMUSG00000024542,85.089,4.59913588783984,17.628282951089624,3.8329554466305233
Vstm4,ENSMUSG00000050666,85.199,2.025723708021899,4.921085996232233,2.4292977254225994
Stk4,ENSMUSG00000018209,85.202,24.31581056264746,43.364209969019214,1.7833750537451876
Strn3,ENSMUSG00000020954,85.288,48.83242724872974,222.24155572148928,4.551106062975199
Tbc1d16,ENSMUSG00000039976,85.476,42.047737638317415,30.716761843736254,0.730521154501891
Smpd3,ENSMUSG00000031906,85.494,52.45091727654493,97.18107582667639,1.8528003107036977
Ube2a,ENSMUSG00000016308,85.507,103.64854431714285,49.10326417613599,0.47374774532182795
Ddc,ENSMUSG00000020182,85.548,50.76668745536051,45.71634845480404,0.9005186421706701
Cldn34c1,ENSMUSG00000079450,85.578,11.668249285549654,20.152588337533246,1.72713042414091
Lrpprc,ENSMUSG00000024120,85.609,101.83037619801028,146.5354637965719,1.4390152454276715
Ap1g1,ENSMUSG00000031731,85.653,80.37860797902268,81.35101152057317,1.01209779027032
Map7d2,ENSMUSG00000041020,85.665,458.16888064968555,392.4400138714985,0.8565400891370377
Cdkl3,ENSMUSG00000020389,85.685,11.22839677355319,27.70813491829393,2.4676839870458
Fancl,ENSMUSG00000004018,85.743,3.159107526303201,12.691887030153106,4.017554617713566
Hrh1,ENSMUSG00000053004,85.783,1.9987898539168687,3.90147635159415,1.9519192295021603
Ipmk,ENSMUSG00000060733,85.828,22.960070285968172,32.37488918566819,1.410051832700782
Dip2a,ENSMUSG00000020231,85.877,23.770894639287093,53.7254992050336,2.260137871135879
Eya3,ENSMUSG00000028886,85.921,26.592230852737146,108.97668236486653,4.09806469296838
Serpini1,ENSMUSG00000027834,86.002,243.1376300973578,143.93119404865092,0.5919741587964711
Cdc14b,ENSMUSG00000033102,86.022,22.47752670892571,91.71883614687843,4.080468342206768
Nfat5,ENSMUSG00000003847,86.047,77.49010848738625,260.25205212004965,3.3585196510908637
Bdp1,ENSMUSG00000049658,86.082,26.784733497787226,77.94143732946961,2.9099202101790036
Ice1,ENSMUSG00000034525,86.111,34.48582288730943,62.32218209949033,1.807182687887216
Hfm1,ENSMUSG00000043410,86.129,1.1333677583059378,12.751202360650721,11.250719166133806
Commd1,ENSMUSG00000051355,86.246,44.93816753684389,16.18911528019191,0.36025312485024635
Inpp5f,ENSMUSG00000042105,86.251,99.39091698948648,85.32767647345456,0.8585057775700015
Fam204a,ENSMUSG00000057858,86.277,48.85844185275865,38.37500343563453,0.7854324039084721
Lysmd4,ENSMUSG00000043831,86.304,49.95623465244773,59.64703961731419,1.1939858965009411
5730480H06Rik,ENSMUSG00000029089,86.344,22.47864210855782,21.713125302118634,0.9659447041888821
Art3,ENSMUSG00000034842,86.358,9.275665244023152,33.600669559337085,3.6224538807055313
Lyplal1,ENSMUSG00000039246,86.379,9.334520389739941,10.091860070231238,1.0811332182983637
Bace2,ENSMUSG00000040605,86.416,6.907102142009394,18.657641966674603,2.7012257214494846
Mpped1,ENSMUSG00000041708,86.433,11.180474175391286,14.484870626616141,1.2955506537010726
Mon2,ENSMUSG00000034602,86.449,38.9428362535613,93.08976950523585,2.390420895363594
Tmco4,ENSMUSG00000041143,86.484,1.6409340876246121,7.871706066048118,4.797088515263318
Nrip1,ENSMUSG00000048490,86.494,39.60811275010602,95.50048502963804,2.411134446929245
Aqr,ENSMUSG00000040383,86.494,18.96589906957477,35.78519908816111,1.8868179650691053
Cdon,ENSMUSG00000038119,86.524,3.477269286927195,30.561318244965086,8.788884530703578
Zfp979,ENSMUSG00000066000,86.571,10.431923932958465,2.6263212959994733,0.2517580949475593
Cspg4b,ENSMUSG00000021763,86.576,1.2124161861081153,2.1631304605329613,1.7841484510996686
Serpinb6a,ENSMUSG00000060147,86.583,546.7173170321632,261.18311115258183,0.4777297206724778
Heatr5b,ENSMUSG00000039414,86.587,9.163972954566159,38.80372503404891,4.234377952273863
Evc2,ENSMUSG00000050248,86.619,1.3540713344151782,5.027049884687555,3.712544351925692
Nphp4,ENSMUSG00000039577,86.664,4.757945389408423,13.765131806167929,2.8930831860345103
Rufy3,ENSMUSG00000029291,86.697,472.29019770864875,449.7873837406896,0.9523538407590646
Cmc1,ENSMUSG00000039163,86.703,49.34536492499383,22.509809960683388,0.4561686795689697
Sos1,ENSMUSG00000024241,86.717,82.7549021132668,125.45380566558362,1.5159682684884908
Arfip1,ENSMUSG00000074513,86.784,35.12083667933375,12.920513490406242,0.36788740565537537
Ppp2r2c,ENSMUSG00000029120,86.795,348.221041891869,161.6113139304206,0.46410553782848313
Zdhhc2,ENSMUSG00000039470,86.82,376.90290660963325,307.7415506733393,0.8165008687292351
Hectd1,ENSMUSG00000035247,86.871,75.82551169728282,108.676805152051,1.433248556052216
Arhgap23,ENSMUSG00000049807,86.873,39.63595270876026,85.91372357035559,2.167570543885706
Pdk3,ENSMUSG00000035232,86.876,19.56056886027499,21.862918438346075,1.1177036104888984
Rxra,ENSMUSG00000015846,86.878,14.697465172599253,8.533921768376688,0.5806390195968371
Mtmr7,ENSMUSG00000039431,86.918,44.618294826255685,93.42130892589503,2.093789314219179
Eif2ak4,ENSMUSG00000005102,86.918,7.937105345298545,47.547891700942785,5.990583422091939
Med14,ENSMUSG00000064127,86.979,49.973624430657196,58.40904269106716,1.168797407762866
Sdhaf3,ENSMUSG00000042505,86.994,32.16715994003752,18.054369761328132,0.5612671368869089
Loxl2,ENSMUSG00000034205,87.074,3.0798526802527735,2.345748558527039,0.761643105063881
Kif1a,ENSMUSG00000014602,87.111,605.4934556417238,777.2001126064617,1.2835813589145353
Fbrsl1,ENSMUSG00000043323,87.167,30.475013145864786,63.70480501422153,2.0903946688818986
Efr3a,ENSMUSG00000015002,87.183,142.26127708675418,123.94166937434541,0.8712256202983679
Heg1,ENSMUSG00000075254,87.206,3.4934334003407908,15.330855932259677,4.388478088852109
Cep290,ENSMUSG00000019971,87.286,18.027708727601425,44.11440274085141,2.4470332534999195
Strn,ENSMUSG00000024077,87.297,29.487638063300494,56.78223575140179,1.9256284830106962
Spats2,ENSMUSG00000051934,87.305,35.18229524283027,49.03213078477439,1.393659238158049
Txndc16,ENSMUSG00000021830,87.318,19.08598387002657,29.98824170122985,1.5712180155577224
Igf2r,ENSMUSG00000023830,87.321,14.572288150332408,36.5408845519578,2.5075598406365764
B3gat2,ENSMUSG00000026156,87.405,4.333709564073122,12.443292186728963,2.8712796745506615
Spop,ENSMUSG00000057522,87.405,149.02730765432153,145.04598671053515,0.9732846214130009
Tyw1,ENSMUSG00000056310,87.501,7.666052786065181,25.624134493146236,3.3425460544341687
Clxn,ENSMUSG00000068617,87.508,10.651063001868064,8.386957116681376,0.7874291153108763
Nedd4,ENSMUSG00000032216,87.538,315.8889903220309,348.8148517999973,1.1042323806359962
Xrcc5,ENSMUSG00000026187,87.58,12.164763380777437,50.537251807198714,4.154396614656465
Mindy2,ENSMUSG00000042444,87.621,153.43890452562388,153.2450716851422,0.9987367425420499
0610040J01Rik,ENSMUSG00000060512,87.627,3.5014390130911623,21.266585863580968,6.073670220749117
Hacd2,ENSMUSG00000035376,87.638,19.600674679361873,42.510848910902965,2.1688462058739177
Zc3h3,ENSMUSG00000075600,87.648,3.5355537312306433,13.913344868002058,3.9352661352877103
Pik3r1,ENSMUSG00000041417,87.654,162.9352113495435,168.78183676318696,1.0358831302651994
Uaca,ENSMUSG00000034485,87.7,9.494597882058208,65.49676651142232,6.898319162646216
Sppl3,ENSMUSG00000029550,87.725,81.81819592386864,109.40829607747905,1.33721227707444
Map3k7,ENSMUSG00000028284,87.764,23.823140800482896,57.20179102303168,2.401102000029828
Lmbrd1,ENSMUSG00000073725,87.773,89.56855724588802,91.91758074107646,1.026225983396604
Reep3,ENSMUSG00000019873,87.779,28.64823446022554,60.66541087107449,2.1175968437182666
Manba,ENSMUSG00000028164,87.783,3.8584898586044494,19.784791071902266,5.1275996042291245
Dcbld1,ENSMUSG00000019891,87.795,11.026443453914204,28.02381754759206,2.5415101129135222
Cyth3,ENSMUSG00000018001,87.809,42.18346783956232,108.2009174319232,2.5650076433603584
Dpysl5,ENSMUSG00000029168,87.811,125.03131086097412,161.06473392848548,1.2881951954225126
Tbc1d30,ENSMUSG00000052302,87.859,13.843672048054461,44.61235982750431,3.222581383945307
Lmtk2,ENSMUSG00000038970,87.861,10.569514564884916,55.36390308049551,5.238074344911822
Xpo4,ENSMUSG00000021952,87.909,12.170561595684267,31.01763716340342,2.548578955830798
Zfp950,ENSMUSG00000074733,87.935,30.177748574836485,124.1373356674902,4.113538667725574
Btaf1,ENSMUSG00000040565,87.983,10.895183550664562,82.3545759922815,7.558805742860404
Elf2,ENSMUSG00000037174,88.101,25.821749235285512,56.160199244927334,2.174918466336286
Smarca4,ENSMUSG00000032187,88.128,72.02931089329823,96.30054386156723,1.3369632815760737
Glcci1,ENSMUSG00000029638,88.157,5.39179258490307,3.434665494109832,0.6370173629688276
Grem2,ENSMUSG00000050069,88.237,3.911565920242175,2.0998921712314984,0.5368418209097928
Kcnu1,ENSMUSG00000031576,88.316,3.523063576242335,5.21146259265322,1.4792417110484606
Kcnab2,ENSMUSG00000028931,88.401,299.6198653469752,177.6941203389266,0.59306521659753
Myzap,ENSMUSG00000041361,88.477,3.7880472043407165,12.796326666004685,3.378080043812917
Ano5,ENSMUSG00000055489,88.488,2.697082118823139,18.90975981753387,7.011191719214345
Abcb1a,ENSMUSG00000040584,88.553,42.3150557294951,44.31570968439148,1.047279955571507
Cnot1,ENSMUSG00000036550,88.561,37.417840266570714,74.40287460963637,1.9884331666279593
Otulin,ENSMUSG00000046034,88.576,21.397189602383172,41.96974973496341,1.9614608513955922
Pde7a,ENSMUSG00000069094,88.62,18.94836029105834,69.37194501184973,3.661105443756318
Pitpnm3,ENSMUSG00000040543,88.621,17.352448942850142,29.067312186763754,1.675112964313926
Slc9a2,ENSMUSG00000026062,88.699,5.697644683337202,6.32025874306564,1.1092756909796915
Arhgap20,ENSMUSG00000053199,88.74,17.798880634357104,26.15474405584477,1.469460051625852
Sap130,ENSMUSG00000024260,88.751,11.449598702433422,49.73793116475876,4.344076369610036
Dop1a,ENSMUSG00000034973,88.769,18.94561959529014,68.39757835190937,3.6102054096405976
Usp47,ENSMUSG00000059263,88.777,39.71342855213975,95.00947003685194,2.3923764202860003
Pole4,ENSMUSG00000030042,88.832,62.108874661734355,17.204849483461597,0.27701112887916496
Tle1,ENSMUSG00000008305,88.904,107.78732971691795,143.84387608212595,1.3345156286912698
Ahnak,ENSMUSG00000069833,88.909,108.86355786513522,141.322011496681,1.2981572003347226
Nectin1,ENSMUSG00000032012,88.936,19.329510722313213,34.79762249805332,1.8002329700919093
Herc3,ENSMUSG00000029804,88.941,109.23823663197145,122.16671735361457,1.1183512396414799
Pemt,ENSMUSG00000000301,88.984,12.896761036418283,6.4435116862381845,0.4996224763754862
Zfp280d,ENSMUSG00000038535,89.027,20.318952036161953,130.3681223256986,6.416084948361532
Atg4c,ENSMUSG00000028550,89.061,26.170599513889496,35.8152782816834,1.3685310595454716
Ago2,ENSMUSG00000036698,89.091,98.47927639268299,99.84583219637376,1.0138765825029183
C2cd5,ENSMUSG00000030279,89.243,50.05846510065949,291.78685673235094,5.828921365160012
Fam169b,ENSMUSG00000074071,89.253,2.1209185647059363,2.823821287838448,1.3314142913497333
Fbxl2,ENSMUSG00000032507,89.297,45.30414527963105,127.26693703389081,2.809167599308194
Erp44,ENSMUSG00000028343,89.305,21.50198508832506,55.7145882672883,2.5911369596074953
Gatad2a,ENSMUSG00000036180,89.349,72.07976525523803,51.49373503572681,0.7143993165541666
Cdc42se2,ENSMUSG00000052298,89.409,58.00596841753035,71.12996754687452,1.2262525648201728
Setd2,ENSMUSG00000044791,89.439,28.052280332656593,100.66554219300737,3.5884976550665386
Snx7,ENSMUSG00000028007,89.447,231.10790134831626,311.92325857801075,1.3496866907544323
Sntb2,ENSMUSG00000041308,89.458,18.381501216305207,51.54169786372183,2.8039982837746713
Arhgef10,ENSMUSG00000071176,89.53,6.871461259553173,33.432053425072354,4.865348455336606
Acvr2a,ENSMUSG00000052155,89.54,21.90437227613562,48.19301995674947,2.2001552634884134
Fam120a,ENSMUSG00000038014,89.543,68.29893651483778,91.48071728846912,1.3394164236890447
Pls3,ENSMUSG00000016382,89.545,174.1992601552765,111.31663668883161,0.6390189980692625
Smurf1,ENSMUSG00000038780,89.566,21.680670689803126,65.54884102879579,3.023376996341021
Brd4,ENSMUSG00000024002,89.573,70.22336775730949,122.40319681153876,1.7430550644418206
Psmd14,ENSMUSG00000026914,89.581,65.86862549807849,127.61979667037527,1.9374899006219308
Fndc1,ENSMUSG00000071984,89.667,4.663012521708875,12.161127999984936,2.607998143553814
Cfdp1,ENSMUSG00000031954,89.767,98.79178133159374,86.30974776867612,0.8736531177525609
Fam135a,ENSMUSG00000026153,89.772,20.571334626872773,80.15906182857562,3.8966388560838503
Gfra2,ENSMUSG00000022103,89.808,82.9115998061112,118.4453941610385,1.4285744628981119
Ints9,ENSMUSG00000021975,89.811,11.344242592678079,43.04232472633486,3.7941999542671714
Iffo2,ENSMUSG00000041025,89.834,3.6020660912998603,5.595652603292726,1.5534563945975377
Znrf1,ENSMUSG00000033545,89.933,70.51207847699837,102.00760940436763,1.4466685936317047
Lmf1,ENSMUSG00000002279,90.135,11.058811598329187,18.62628728834681,1.6842937527899424
Wasf3,ENSMUSG00000029636,90.156,61.720229108267134,46.705765252854974,0.7567335041956116
Pde9a,ENSMUSG00000041119,90.18,3.829690592362477,11.213781208954716,2.9281167599592184
Aph1b,ENSMUSG00000032375,90.181,21.09303291014883,11.898139028850991,0.5640791004088487
Rgs12,ENSMUSG00000029101,90.273,25.865042145626596,23.015725423425145,0.8898390845002652
Cdh19,ENSMUSG00000047216,90.31,8.413869999126703,67.80275647061335,8.058450686503448
Mthfd2l,ENSMUSG00000029376,90.311,30.485978169998706,21.452137149499965,0.7036722597476319
Fam78b,ENSMUSG00000060568,90.313,34.978480973422435,89.4283482825334,2.5566675794321485
Ralgapb,ENSMUSG00000027652,90.325,62.83209445171134,129.07690205452622,2.0543148080751363
Smim14,ENSMUSG00000037822,90.349,303.81779534586434,123.39968299664638,0.4061634469309769
Susd6,ENSMUSG00000021133,90.383,80.05002767509072,177.3498784905902,2.2154880346877937
Pacsin2,ENSMUSG00000016664,90.395,53.1174460489078,56.4929542577088,1.0635480140685418
Acvr1c,ENSMUSG00000026834,90.46,1.552158564952457,4.109998626493629,2.6479244577821333
Larp1b,ENSMUSG00000025762,90.47,24.843411232446794,67.28692225152349,2.7084413497790214
Cd44,ENSMUSG00000005087,90.524,85.87977801061157,115.33705124614704,1.3430059312903164
Sh3bgrl2,ENSMUSG00000032261,90.53,67.81226641724513,99.24549722878179,1.463533110929072
Fbxw8,ENSMUSG00000032867,90.55,54.06626023425577,69.5347045927642,1.2861016147868833
Igsf3,ENSMUSG00000042035,90.555,64.63414913202085,106.42256081281519,1.6465376622416408
Cwf19l2,ENSMUSG00000025898,90.6,26.325070742268487,71.5147913884474,2.7166039585838857
Ark2n,ENSMUSG00000047466,90.623,18.420507009426398,61.92214108999518,3.3615872276646632
Snx27,ENSMUSG00000028136,90.659,93.84506014371578,61.74933871786966,0.6579924252092306
Pias2,ENSMUSG00000025423,90.676,10.440345652213415,57.68140660677918,5.52485602759238
Brwd1,ENSMUSG00000022914,90.723,47.4592488761852,130.8227814432799,2.7565286965366633
Actr3b,ENSMUSG00000056367,90.761,49.48836866686592,62.151559117881405,1.2558821555880848
Snap25,ENSMUSG00000027273,90.782,1500.6017842890024,891.7957928610882,0.5942921048062251
Armc8,ENSMUSG00000032468,90.804,60.3845422816671,141.88348186447868,2.349665601548409
Aatf,ENSMUSG00000018697,90.805,4.973561890999859,51.83903056537065,10.422918564495676
Wscd2,ENSMUSG00000063430,90.82,2.349581652514984,9.463833577889005,4.027880268710368
1600014C10Rik,ENSMUSG00000054676,90.823,36.44190170478307,13.32560441037217,0.36566709713239687
Med13,ENSMUSG00000034297,90.889,31.22410687060817,82.19857329809149,2.632535612266512
Cyfip1,ENSMUSG00000030447,90.902,22.017338866520966,72.54291848009098,3.2948086469431592
Nup98,ENSMUSG00000063550,91.01,19.319876636355488,57.59387033811192,2.9810682243039652
Rfx7,ENSMUSG00000037674,91.073,17.993075127590576,106.47256636341326,5.91741909642495
Pkn2,ENSMUSG00000004591,91.109,44.973997194431035,125.74394423472427,2.795925469802241
Gpr156,ENSMUSG00000046961,91.11,4.398486818738545,28.023554082437435,6.371180644000292
Rec114,ENSMUSG00000074269,91.114,5.0693652973946195,8.024815287812597,1.5830019769806132
Lsm6,ENSMUSG00000031683,91.145,303.57575488163286,48.49040174887824,0.15973081173028827
Abhd18,ENSMUSG00000037818,91.168,7.333148570248745,51.295213504309785,6.99497807973224
Snx9,ENSMUSG00000002365,91.203,22.968465957004423,138.048692624822,6.010357543391918
Pde2a,ENSMUSG00000110195,91.213,1.9919330949145602,6.771388115023234,3.39940539785734
Poc1b,ENSMUSG00000019952,91.237,6.730435700112611,18.597567986577715,2.763204169124823
Ly75,ENSMUSG00000026980,91.241,1.2632298369662232,10.368631017042459,8.208032072725416
Cbl,ENSMUSG00000034342,91.289,94.54312256416985,109.19300703782781,1.154954523145928
Sptbn4,ENSMUSG00000011751,91.303,27.7706279999125,100.72493497264966,3.6270312278486116
Stk10,ENSMUSG00000020272,91.309,1.4794819300071334,15.908113500516404,10.752489217924888
Relch,ENSMUSG00000026319,91.378,70.65686969516109,97.76206404960486,1.383617254364441
AW209491,ENSMUSG00000039182,91.379,12.094299321839873,10.99774120690094,0.9093326462527044
Map3k4,ENSMUSG00000014426,91.382,39.90357150309982,71.90168820224773,1.8018860341025416
Myo9b,ENSMUSG00000004677,91.391,16.839620203073263,72.10022825425361,4.281582802033456
Adam19,ENSMUSG00000011256,91.397,78.89573460617198,91.34676920552532,1.1578163212688979
Ubn2,ENSMUSG00000038538,91.426,49.94422093003231,236.7506248504741,4.740300688284677
Tgfbr2,ENSMUSG00000032440,91.439,3.7100961640877204,12.834200571985706,3.459263588964552
Steep1,ENSMUSG00000006423,91.476,39.43087705929429,33.611344388187874,0.8524117872814425
Ktn1,ENSMUSG00000021843,91.495,112.42092338648986,229.72913032204926,2.0434730778030317
Dpy19l1,ENSMUSG00000043067,91.54,20.356003595863648,17.70395416738933,0.8697165965812064
Skic3,ENSMUSG00000033991,91.589,27.06870482543666,45.6083642612136,1.6849112122407528
Etv1,ENSMUSG00000004151,91.632,448.7087024173657,237.6364540558017,0.5296007248701954
Mfhas1,ENSMUSG00000070056,91.693,57.95478819681837,115.29211107437017,1.9893457410771718
Map4k5,ENSMUSG00000034761,91.805,24.26501598209059,92.48602064508866,3.8114963828315758
Dusp16,ENSMUSG00000030203,91.81,12.431608680065857,35.660980972875244,2.868573319079597
Scrn1,ENSMUSG00000019124,91.823,143.4362065943146,92.75836692841625,0.6466872565221126
Pcnt,ENSMUSG00000001151,91.865,11.260850393815954,22.01204932819189,1.9547412991367064
Diaph1,ENSMUSG00000024456,91.875,29.197391819558376,62.891501859700924,2.154010955785851
Sufu,ENSMUSG00000025231,91.919,7.59977635925042,24.94761416652873,3.282677408811193
Mettl8,ENSMUSG00000041975,91.939,9.335668895653498,18.478418416861302,1.979335238149297
